-1.9484,-1.2841,0.70849,-0.088561,0.17712,-0.35425,0.70849,1.3727,0.70849
0.62898,-1.6056,0.033104,1.2249,-0.71174,-1.6056,0.48001,0.77795,0.77795
-1.3797,-0.16014,0.72679,-0.71447,-1.3797,0.17246,0.39419,0.39419,1.9463
-0.50102,0.40081,-1.0647,-1.741,-0.16283,0.062627,0.062627,1.6408,1.3026
0.060914,-1.1269,-1.6751,-0.39594,-0.2132,-0.2132,1.066,0.79189,1.7056
-0.97414,-1.5002,-0.27276,-0.097414,-0.097414,1.13,0.86698,1.7437,-0.79879
-1.4262,-0.23612,-0.066114,-0.066114,1.1239,0.86893,1.719,-0.74615,-1.1712
-0.43437,-0.2389,-0.2389,1.1294,0.83617,1.8135,-1.0208,-1.5094,-0.33664
-0.30756,-0.30756,1.0765,0.77989,1.7685,-1.0984,-1.5927,-0.40642,0.087875
-0.1711,1.097,0.8253,1.7311,-0.89575,-1.3487,-0.26168,0.19123,-1.1675
1.0451,0.7738,1.6782,-0.94464,-1.3969,-0.31153,0.14069,-1.216,0.23114
0.82734,1.7581,-0.9411,-1.4065,-0.28957,0.17581,-1.2203,0.26889,0.82734
1.9777,-0.81247,-1.2935,-0.13898,0.34209,-1.1011,0.43831,1.0156,-0.42762
-0.43818,-0.9859,0.32863,0.87636,-0.76681,0.9859,1.6432,0,-1.6432
-0.73697,0.41655,0.89718,-0.54472,0.9933,1.5701,0.12817,-1.3137,-1.4099
0.42371,0.90039,-0.52964,0.99573,1.5677,0.13771,-1.2923,-1.3877,-0.81565
-0.86758,-0.86758,0.083675,0.12331,-0.35232,-0.90722,-0.19377,0.48003,2.5015
-1.0127,-0.013873,0.027746,-0.47168,-1.0543,-0.3052,0.40231,2.5249,-0.09711
-0.062558,-0.019249,-0.53896,-1.1453,-0.36572,0.37054,2.5793,-0.14918,-0.66889
0.082479,-0.41239,-0.98974,-0.24744,0.45363,2.5568,-0.041239,-0.53611,-0.86603
-0.31271,-0.87559,-0.15189,0.53161,2.5821,0.04914,-0.43333,-0.75498,-0.63436
-0.88673,-0.16122,0.52397,2.5796,0.040306,-0.44336,-0.76581,-0.64489,-0.24183
-0.20769,0.49846,2.6169,0,-0.49846,-0.83077,-0.70616,-0.29077,-0.58154
0.46257,2.5857,-0.037005,-0.53658,-0.86963,-0.74473,-0.32842,-0.61984,0.087888
2.6959,0.042124,-0.46337,-0.80036,-0.67399,-0.25275,-0.54761,0.1685,-0.1685
1.2167,-0.12415,-1.018,-0.68282,0.43452,-0.34762,1.5519,0.65799,-1.6884
0.10737,-0.85893,-0.49657,0.7113,-0.13421,1.9192,0.95287,-1.5836,-0.61735
-0.89723,-0.54097,0.64653,-0.18472,1.834,0.88403,-1.6097,-0.65972,0.52778
-0.63402,0.60645,-0.26188,1.8469,0.85454,-1.7504,-0.75806,0.4824,-0.38592
0.62739,-0.21358,1.8288,0.86767,-1.6552,-0.69414,0.50725,-0.33372,-0.93441
-0.03959,1.9795,1.0293,-1.4648,-0.51467,0.67304,-0.15836,-0.75222,-0.75222
-1.9147,-0.98679,-0.58913,-0.45657,1.1341,0.073641,0.86896,1.0015,0.86896
-1.3598,-0.87029,-0.70711,1.251,-0.054393,0.92468,1.0879,0.92468,-1.1966
-0.94933,-0.77845,1.2721,-0.094933,0.93034,1.1012,0.93034,-1.2911,-1.1202
-0.98801,0.82055,-0.38516,0.51912,0.66984,0.51912,-1.4402,-1.2894,1.5741
0.8143,-0.25169,0.5478,0.68105,0.5478,-1.1844,-1.0512,1.4805,-1.5842
-0.19941,0.62891,0.76696,0.62891,-1.1658,-1.0277,1.5953,-1.5799,0.3528
0.46857,0.60035,0.46857,-1.2446,-1.1128,1.3911,-1.64,0.205,0.86392
0.75293,0.62972,-0.97196,-0.84876,1.4922,-1.3416,0.38331,0.99934,-1.0952
0.56766,-0.9769,-0.85809,1.3993,-1.3333,0.33003,0.9241,-1.0957,1.0429
-0.98909,-0.87782,1.2364,-1.3229,0.23491,0.79127,-1.1004,0.90254,1.1251
-0.95728,0.49135,-1.2623,-0.19485,0.18637,-1.1098,0.26262,0.41511,2.1687
0.50339,-1.2048,-0.16505,0.20631,-1.0563,0.28058,0.42912,2.1374,-1.1306
-1.1732,-0.11732,0.25978,-1.0224,0.3352,0.48604,2.2207,-1.0978,0.10894
-0.080353,0.28124,-0.94817,0.35355,0.49819,2.1615,-1.0205,0.1366,-1.3821
0.31129,-0.90993,0.38313,0.5268,2.1791,-0.98177,0.16762,-1.341,-0.33524
0.011512,-0.81736,-0.71375,-0.61014,2.1355,0.84039,-0.35112,0.73678,-1.2318
-0.56247,-0.47043,-0.37839,2.0607,0.91018,-0.14829,0.81814,-0.93063,-1.2988
-0.45739,-0.36591,2.0583,0.91478,-0.13722,0.8233,-0.91478,-1.2807,-0.64035
-0.50976,1.851,0.73742,-0.28705,0.64834,-1.0443,-1.4006,-0.77702,0.78197
1.8105,0.76865,-0.18985,0.6853,-0.8983,-1.2317,-0.64826,0.81032,-1.1067
1.3313,0.095519,1.2238,-0.81788,-1.2477,-0.49551,1.385,-1.0865,-0.38805
0.41456,1.584,-0.53212,-0.97762,-0.198,1.7511,-0.81056,-0.086625,-1.1447
1.6861,-0.43392,-0.88024,-0.099182,1.8535,-0.71287,0.012398,-1.0476,-0.37813
-0.32152,-0.8727,0.091863,2.5033,-0.66601,0.22966,-1.0794,-0.25262,0.36745
-0.95568,0.0076454,2.4159,-0.74925,0.14526,-1.1621,-0.3364,0.28288,0.35169
-0.29626,1.8247,-0.96284,-0.17506,-1.3264,-0.59925,-0.053865,0.0067331,1.5823
1.3393,-1.0404,-0.36788,-1.3508,-0.73001,-0.26441,-0.21268,1.1324,1.4945
-1.02,-0.25988,-1.3709,-0.6692,-0.14294,-0.084462,1.4359,1.8452,0.26638
-0.34219,-1.5125,-0.77336,-0.219,-0.15741,1.4441,1.8752,0.21216,-0.52698
-1.5413,-0.79816,-0.24082,-0.1789,1.4312,1.8647,0.19266,-0.55046,-0.1789
-0.55025,0.52051,1.9928,1.3905,-0.55025,-0.95178,-0.95178,-0.48333,-0.41641
0.52051,1.9928,1.3905,-0.55025,-0.95178,-0.95178,-0.48333,-0.41641,-0.55025
2.0586,1.4478,-0.52031,-0.92752,-0.92752,-0.45245,-0.38458,-0.52031,0.22622
1.6388,-0.52143,-0.96837,-0.96837,-0.44694,-0.37245,-0.52143,0.29796,1.8622
-0.52462,-0.94745,-0.94745,-0.45415,-0.38368,-0.52462,0.25057,1.7305,1.8009
-0.9668,-0.9668,-0.62073,-0.57129,-0.67017,-0.12634,0.91187,0.96131,2.049
-0.98785,-0.63822,-0.58827,-0.68817,-0.13874,0.91016,0.9601,2.059,-0.88796
-0.8283,-0.77505,-0.88155,-0.29582,0.82238,0.87563,2.0471,-1.0945,0.13016
-0.77505,-0.88155,-0.29582,0.82238,0.87563,2.0471,-1.0945,0.13016,-0.8283
-1.0448,-0.53529,0.43749,0.48382,1.5029,-1.2301,-0.1647,-0.99852,1.5492
-0.50315,0.44781,0.49309,1.4893,-1.1824,-0.14088,-0.95599,1.5346,-1.1824
0.40852,0.45448,1.4656,-1.246,-0.18894,-1.0162,1.5115,-1.246,-0.14298
0.55261,1.5657,-1.1513,-0.092101,-0.92101,1.6118,-1.1513,-0.04605,-0.3684
1.7032,-0.98849,0.06083,-0.76037,1.7489,-0.98849,0.10645,-0.2129,-0.66913
-0.87519,0.40966,-0.59587,2.4766,-0.87519,0.46552,0.074484,-0.48415,-0.59587
-1.0891,-1.0891,1.6388,0.85277,-1.0429,-0.39556,0.43666,1.2227,-0.53427
-1.2921,1.6526,0.80412,-1.2422,-0.54347,0.35492,1.2034,-0.6932,-0.24401
1.5796,0.64288,-1.6164,-0.84493,0.14694,1.0837,-1.0102,-0.5143,0.53267
1.0601,-1.6192,-0.70431,0.47196,1.5829,-0.90035,-0.31222,0.92939,-0.50826
-1.5975,-0.61079,0.65778,1.8559,-0.82222,-0.18794,1.1511,-0.39936,-0.046984
-0.78703,0.64554,1.9985,-1.0258,-0.3095,1.2026,-0.54826,-0.15033,-1.0258
0.4035,1.717,-1.2191,-0.52369,0.94435,-0.75548,-0.36916,-1.2191,1.0216
1.6706,-0.77104,-0.19276,1.028,-0.38552,-0.064253,-0.77104,1.0923,-1.6063
-0.76646,-0.076646,1.3796,-0.30659,0.076646,-0.76646,1.4563,-1.7629,0.76646
-0.26485,1.1961,-0.49553,-0.11107,-0.95688,1.273,-1.9565,0.58096,0.73475
0.76544,-0.63786,-0.31893,-1.0206,0.82922,-1.8498,0.25515,0.38272,1.5947
-0.36957,-0.067194,-0.73242,1.0214,-1.5186,0.47708,0.59803,1.7471,-1.1557
-0.046615,-0.70588,1.0322,-1.485,0.49279,0.61265,1.7514,-1.1254,-0.52608
-0.61746,1.0789,-1.3779,0.55246,0.66945,1.7809,-1.0269,-0.44197,-0.61746
1.0257,-1.4919,0.48619,0.60607,1.745,-1.1322,-0.53281,-0.71264,0.0066602
1.47,1.8342,-0.95754,-0.47203,-0.71478,-0.83616,-0.47203,-0.5934,0.74175
2.1154,-0.52247,-0.063716,-0.29309,-0.40778,-0.063716,-0.17841,1.0832,-1.6694
-0.12787,0.44756,0.15984,0.015984,0.44756,0.3037,1.8861,-1.5664,-1.5664
0.43201,0.144,0,0.43201,0.28801,1.8721,-1.5841,-1.5841,0
0.28222,0.14111,0.56443,0.42332,1.9755,-1.4111,-1.4111,0.14111,-0.70554
0.36666,0.68602,0.57957,1.7505,-0.8043,-0.8043,0.36666,-0.27204,-1.8688
0.81595,0.723,1.7455,-0.48544,-0.48544,0.53708,-0.020657,-1.415,-1.415
0.92759,1.9479,-0.27828,-0.27828,0.74207,0.18552,-1.2059,-1.2059,-0.83483
2.2129,-0.11874,-0.11874,0.94992,0.36702,-1.0903,-1.0903,-0.70165,-0.41019
-0.15971,-0.15971,0.77037,0.26305,-1.0052,-1.0052,-0.66703,-0.41337,2.3769
-0.09144,0.81381,0.32004,-0.9144,-0.9144,-0.58521,-0.33833,2.3774,-0.66751
0.82199,0.3288,-0.90419,-0.90419,-0.5754,-0.3288,2.3838,-0.6576,-0.1644
0.44862,-0.83996,-0.83996,-0.49634,-0.23863,2.5963,-0.58225,-0.066815,0.01909
-0.69836,-0.69836,-0.35862,-0.10381,2.6991,-0.44355,0.066061,0.151,-0.61343
-0.88211,-0.55132,-0.30322,2.4258,-0.63402,-0.13783,-0.055132,-0.79941,0.93724
-1.1626,1.4533,-0.78893,-1.2872,0.58132,1.5779,-0.16609,-0.5398,0.33218
1.4776,-0.91613,-1.4481,0.54673,1.6106,-0.2512,-0.65016,0.28075,-0.65016
-0.76151,-1.3707,0.91381,2.1322,0,-0.45691,0.60921,-0.45691,-0.60921
-1.5531,0.80271,2.0591,-0.1396,-0.61075,0.4886,-0.61075,-0.76781,0.33155
0.80945,2.1648,-0.20707,-0.71533,0.47061,-0.71533,-0.88475,0.30119,-1.2236
2.2592,-0.17379,-0.69514,0.52136,-0.69514,-0.86893,0.34757,-1.2165,0.52136
0.35768,-0.33213,1.2774,-0.33213,-0.56207,1.0475,-1.022,1.2774,-1.7118
-0.091098,1.3437,-0.091098,-0.29607,1.1387,-0.70601,1.3437,-1.3209,-1.3209
0.46569,-0.34927,-0.46569,0.34927,-0.69854,0.46569,-1.0478,-1.0478,2.3285
-0.36973,-0.48448,0.31874,-0.71397,0.43348,-1.0582,-1.0582,2.2694,0.66297
-0.64082,0.055243,-0.83969,0.15468,-1.138,-1.138,1.7457,0.35355,1.4474
0.076123,-0.80473,0.174,-1.0983,-1.0983,1.74,0.36974,1.4463,-0.80473
-0.82356,0.15171,-1.1161,-1.1161,1.7121,0.34676,1.4196,-0.82356,0.24924
0.13216,-1.1564,-1.1564,1.7181,0.33041,1.4208,-0.85906,0.23129,-0.66082
-1.1234,-1.1234,1.7512,0.36345,1.4538,-0.82602,0.26433,-0.62778,-0.13216
-0.95673,0.33486,1.8417,1.2677,-1.1002,-0.59796,0.62187,-0.81322,-0.59796
0.29122,1.8638,1.2647,-1.2065,-0.68229,0.59076,-0.90695,-0.68229,-0.53252
1.9267,1.3535,-1.0111,-0.50954,0.70858,-0.72451,-0.50954,-0.36623,-0.86782
2.1434,-0.83133,-0.20032,1.3321,-0.47075,-0.20032,-0.020032,-0.65104,-1.1018
-0.54828,0.27414,2.2715,-0.078326,0.27414,0.50912,-0.3133,-0.90075,-1.4882
0.28497,2.2668,-0.064766,0.28497,0.51813,-0.29792,-0.88082,-1.4637,-0.64766
2.3036,-0.039043,0.31235,0.54661,-0.2733,-0.85896,-1.4446,-0.6247,0.078087
0.42613,1.0317,1.4354,0.022428,-0.98683,-1.9961,-0.58313,0.62799,0.022428
1.0317,1.4354,0.022428,-0.98683,-1.9961,-0.58313,0.62799,0.022428,0.42613
0.98443,-0.12305,-0.91411,-1.7052,-0.59769,0.35158,-0.12305,0.19337,1.9337
0.090625,-0.725,-1.5406,-0.39875,0.58,0.090625,0.41687,2.2112,-0.725
-0.76678,-1.3721,-0.52464,0.20178,-0.16143,0.080713,1.4125,-0.76678,1.8968
-1.547,-0.66899,0.083624,-0.29268,-0.041812,1.338,-0.91987,1.8397,0.20906
-1.0878,-0.22395,-0.65585,-0.36792,1.2157,-1.3757,1.7916,-0.079982,0.78382
-0.48795,-0.92711,-0.63434,0.9759,-1.659,1.5614,-0.34157,0.53675,0.9759
1.0786,-0.11615,2.2733,-0.56416,-0.56416,0.18252,-1.1615,-0.56416,-0.56416
0,2.5805,-0.48384,-0.48384,0.32256,-1.129,-0.48384,-0.48384,0.16128
2.5951,-0.46533,-0.46533,0.34005,-1.1096,-0.46533,-0.46533,0.17897,-0.14318
-0.35994,-0.35994,1.6647,-1.9797,-0.35994,-0.35994,1.2598,0.44992,0.044992
-0.53997,0.9787,-1.7549,-0.53997,-0.53997,0.67497,0.067497,-0.23624,1.8899
0.94977,-1.2483,-0.27136,-0.27136,0.70554,0.21709,-0.027136,1.6824,-1.7367
-0.88729,0.025351,0.025351,0.93799,0.48167,0.25351,1.8506,-1.3436,-1.3436
-0.22116,-0.22116,0.66349,0.22116,0,1.5481,-1.5481,-1.5481,1.1058
-0.4252,0.2126,-0.1063,-0.26575,0.85039,-1.3819,-1.3819,0.53149,1.9665
0.1248,-0.19612,-0.35657,0.76664,-1.4798,-1.4798,0.44572,1.8898,0.28526
-0.371,-0.49025,0.3445,-1.325,-1.325,0.106,1.1792,-0.01325,1.8947
-0.50563,0.33265,-1.3439,-1.3439,0.093143,1.1709,-0.026612,1.8895,-0.26612
0.15476,-1.4703,-1.4703,-0.077382,0.96728,-0.19346,1.6637,-0.4256,0.85121
-1.4596,-1.4596,-0.20851,0.7298,-0.31277,1.3553,-0.52129,0.62554,1.2511
-1.9491,-0.51711,0.55689,-0.63645,1.2729,-0.87511,0.43756,1.1536,0.55689
0.55599,-1.0306,0.31189,1.0442,-1.3967,-1.1527,1.1662,-0.66447,1.1662
-1.0335,0.18455,0.84895,-1.3657,-1.1442,0.95968,-0.7013,0.95968,1.2919
-0.085,0.57071,-1.615,-1.3964,0.68,-0.95929,0.68,1.0079,1.1171
0.20576,-1.4777,-1.3094,0.28993,-0.97269,0.28993,0.54246,0.62663,1.8051
-1.4071,-1.2394,0.35411,-0.9039,0.35411,0.60571,0.68957,1.8637,-0.31683
-1.461,0.29838,-1.0906,0.29838,0.57619,0.66879,1.9652,-0.44243,-0.81284
0.20049,-1.3916,0.20049,0.51891,0.62505,2.111,-0.64863,-1.0732,-0.54249
-1.4146,0.13801,0.44854,0.55205,2.0012,-0.69007,-1.1041,-0.58656,0.65556
0.12855,0.44409,0.54927,2.0218,-0.71288,-1.1336,-0.6077,0.65445,-1.3439
0.39161,0.49527,1.9465,-0.74866,-1.1633,-0.645,0.59893,-1.3706,0.49527
0.52192,1.9833,-0.73068,-1.1482,-0.6263,0.6263,-1.357,0.52192,0.20877
2.0614,-0.49081,-0.88347,-0.39265,0.7853,-1.0798,0.68714,0.39265,-1.0798
-0.17609,-0.70436,-0.044023,1.5408,-0.9685,1.4087,1.0125,-0.9685,-1.1006
-0.54697,0.068371,1.5452,-0.79311,1.4221,1.0529,-0.79311,-0.91618,-1.0392
0.12966,1.53,-0.68721,1.4133,1.0632,-0.68721,-0.80391,-0.9206,-1.0373
-0.97357,-0.50206,-0.03056,-0.26631,-0.46277,-0.61994,-0.14844,0.36236,2.6413
-0.68253,-0.18108,-0.43181,-0.64075,-0.8079,-0.30644,0.2368,2.6605,0.15322
-0.17066,-0.41972,-0.62728,-0.79333,-0.29519,0.24446,2.6521,0.16143,-0.75181
-0.30112,-0.49751,-0.65462,-0.18329,0.32731,2.6054,0.24875,-0.61534,-0.92956
-0.41695,-0.56857,-0.11371,0.37905,2.5775,0.30324,-0.53067,-0.83391,-0.796
-0.56857,-0.11371,0.37905,2.5775,0.30324,-0.53067,-0.83391,-0.796,-0.41695
-0.13617,0.3617,2.583,0.2851,-0.55744,-0.86382,-0.82552,-0.44255,-0.40425
0.29563,2.5002,0.21961,-0.6166,-0.92068,-0.88267,-0.50257,-0.46456,0.37165
2.5704,0.28372,-0.55474,-0.85963,-0.82152,-0.4404,-0.40229,0.43617,-0.21173
1.4231,-0.29504,-0.91983,-0.84173,-0.060743,0.017355,1.7355,0.40785,-1.4665
-0.028868,-0.72169,-0.63509,0.23094,0.31754,2.2228,0.75056,-1.3279,-0.80829
-0.73124,-0.64465,0.2213,0.30789,2.213,0.74086,-1.3374,-0.81784,0.048108
